initial_mass,ms_age
0.3399999763810431,192513299936.0295
16.99998032325586,12062861.12598239
134.99921711980977,2722642.495199614
1.1999999210667227,3521909280.534473
9.999994451436834,25527692.321528398
44.99980384403236,4957463.920528652
1.4199999058727626,2094772134.4622502
6.1999996016531576,61507201.97297631
2.6199998243290494,433066859.97749996
4.999999672421356,96290145.91629288
49.999649034166445,4263477.171393809
119.99976968089817,2835996.117456664
174.99786621797844,3288354.175367979
1.9999998695433665,900242676.6097023
1.9599998728494217,951490530.319794
33.99991016615126,6066132.981957471
2.2599998517672955,641134073.1697187
1.7799998805959858,1123914967.108889
0.3899999730250251,123436941943.40256
2.43999984158,521732805.4279016
25.99994477878991,7630491.030843397
1.6399998903114699,1387103722.713932
0.6999999528391426,21666667303.88475
1.0599999290831708,5276570917.512504
0.24999998301210286,528141722824.1014
2.5799998279423133,450878967.76388556
2.999999800184673,309612195.11483735
2.1399998595918652,745126564.5878128
3.9999997353397507,157896200.12375742
1.2799999145428764,2872015300.156124
2.75999982149014,381011072.160194
0.9599999342471764,7346727891.079155
1.8199998818562975,1074047725.962247
7.199999538100968,45863621.945690125
0.7499999486457692,17106896668.497038
2.079999865079097,805235592.0564587
1.5599998982321126,1593296450.111855
10.999993144566183,21888851.99159418
0.19999998605585975,804320577303.0762
1.3399999116802737,2497409932.9193907
15.999982673416039,13002818.941531569
74.99682321426947,4257575.220394617
19.999970861084694,9986691.149460347
149.99835843116514,2632383.796730697
104.99857521975716,3602169.868094362
1.1199999244325936,4406732622.372635
0.3099999786684419,290903793787.44257
1.6999998849387297,1262504188.5367725
31.999917375255972,6381925.341409881
144.99858938295176,3690717.5164889595
109.99908860360306,3540006.467868561
59.99867017490845,4896126.815975049
2.4999998365997116,491519447.1022778
2.31999984904035,596817215.0825826
94.9992073337292,3750743.5704585575
2.599999826190246,442418718.9339796
37.99990701192388,5572921.505092276
2.0199998663965566,875079895.0258023
5.59999964431551,75704149.13855727
0.799999946057681,13703942283.52125
1.9399998738419935,976920798.1211067
274.9960771864873,2886068.902135997
7.799999443115088,39465366.79437492
0.35999997536410366,147185418463.64484
1.219999919401018,3342325203.301511
6.399999586207359,57704296.73818392
79.99861270982178,4098522.1361989784
1.3999999068727262,2185041481.817294
1.879999874570549,1054132320.1982799
1.659999891220184,1341489603.6932478
0.4499999693404494,86391280406.29446
2.3799998404472142,557432942.4339172
1.0399999289063186,5620288320.386831
0.09999999281472473,2056370852094.6248
8.99999908038124,30541702.98027042
2.2399998493542683,656327584.4915999
2.4599998370648732,510374590.77986467
1.1799999216410715,3718021867.6599345
0.3999999728094516,116579325797.68652
1.5399998989649466,1656523386.8526952
0.14999998942058115,1234310832553.2622
2.6799998192805483,409075576.1831776
7.399999504968423,43533716.55370872
1.3599999106345244,2385488029.62493
1.4799999020593972,1855988996.136243
4.599999702633296,115316858.22479291
2.159999857963835,725436797.8873601
3.5999997679674074,200647075.38951
2.739999822692665,387012601.52882123
6.79999957462878,51213074.005394086
0.9399999376572608,7888454280.181776
1.7999998831186943,1098752987.4274163
7.999999392923657,37674826.95971602
0.8499999440881592,11126623257.87802
2.5199998325147424,479402252.89442265
2.299999846980256,609872858.4377309
1.0999999263112776,4672094811.486066
0.32999997696965433,220430091573.01532
249.99661740847054,2993213.585847002
1.7199998838101298,1220629912.149448
5.399999644365441,81669757.43208952
2.219999852182478,673851157.9417214
2.39999984485061,544414053.6273832
3.7999997514789357,177853079.0788258
4.799999687877025,105145974.43243594
1.5999998915733478,1484645789.2780664
6.5999995677825,54279846.73453377
1.0199999312578905,5994999387.905041
1.239999916175991,3174404024.9912357
0.2999999796372894,323462718373.3082
1.4599999030965285,1932654530.093508
2.179999858882486,707152429.271685
0.6499999557495925,27890967457.18182
2.659999826838312,417398041.12615985
1.3799999093892834,2283960515.7518406
2.039999866810841,851870449.678479
199.9974120948032,3054911.3625113736
1.919999873122043,1003782440.8447069
17.999976716200102,11265191.081792695
299.99625599923075,2848535.7461161446
5.799999626874586,70419871.37379222
224.99761543704005,3075672.268147127
2.7999998176294802,366117514.221536
89.9993873399504,4247616.189741885
2.4799998353400836,499804011.0596619
0.3499999757867981,159134926870.29553
7.599999489381717,41416898.19425587
1.1599999221766129,3929775822.4152684
0.599999960109149,36536694472.03031
1.7399998864933457,1185905631.7664654
3.3999997719558035,230065596.84709725
27.999936137361832,7140403.928320555
2.5399998308835485,471101710.6456946
1.6799998874186415,1301251791.8609831
4.399999718167416,127214557.16229342
84.99958933809592,4092556.283185564
2.359999845327775,570139619.8607489
2.0999998589510023,784481406.5098654
0.37999997429231325,130715912722.11377
2.7199998244616097,394868462.42022187
18.99997364928378,10580391.194037141
1.8599998777424278,1074323267.0676057
0.9199999378879177,8486899689.480088
1.5199998994006945,1717070003.8665612
1.2999999153841784,2737595858.438332
5.99999961706943,65747842.867021546
1.6199998914904754,1434409501.801603
0.9999999333920827,6407544174.509075
13.999987643046063,15490853.23312316
2.1999998538286234,690016856.0002542
12.999989824295062,17128940.624218117
5.19999965656967,88469218.83983772
2.419999842199413,535466717.0197163
2.6399998210744666,426506523.3636909
2.059999864644614,830004024.1843537
1.5799998933034758,1538871040.758496
69.99643042360904,4386483.130330747
1.899999873514768,1030181866.2372012
21.999963258280772,9011882.24513244
99.99903458160541,3023464.79371657
1.2599999177542955,3019677014.0007324
0.31999997825807003,251021774136.7477
2.7799998133404524,373072901.24889696
1.4399999039441285,2010260218.081484
0.49999996623847454,61079579376.70584
0.9799999356935006,6854170751.45502
114.99985215696665,3154488.5935261226
139.9990019452944,2688931.383520744
29.999924586662196,6723643.632043598
64.99773119933893,4691456.1451181155
4.19999972012332,141066531.28270745
129.99940935263578,2757260.008510445
1.0799999261485131,4961846039.966992
2.559999833859871,460454860.7667377
11.999991746818226,19168893.75886688
3.1999997895907963,265938403.83082378
2.3399998474472263,583112673.614771
39.99989842707421,5361898.3486775225
14.999985156075606,14130833.211329198
54.99936101214193,4388161.19374082
0.3699999749605525,138572349149.42017
1.1399999222515873,4159379871.5433874
6.999999560895205,48414601.976499975
2.279999852510764,625129304.0605125
0.549999963427445,43874328880.67971
1.7599998855216725,1155368978.819663
124.99965962365086,2795288.973839675
1.4999998997267052,1786237345.8394659
1.3199999136135139,2611646708.569193
35.99990924287797,5802997.715097791
1.97999987173886,924960563.4234703
2.119999861252962,767044626.0787152
2.699999818933867,401631373.32767135
1.8399998774102218,1065244855.2032448
23.99995468056193,8241702.328081289
0.8999999393004513,9146369610.380207
