initial_mass,ms_age
0.3399999763810431,192513299936.0295
16.99998032325586,12581384.971388618
134.99907394985954,3401875.6412384617
1.1999999210667227,3521909280.534473
9.999994451436834,26585372.543812595
44.99980384403236,5841427.775953309
1.4199999058727626,2102639623.7788663
6.1999996016531576,65841203.19370871
2.6199998243290494,450270866.3850586
4.999999672421356,102013492.65668066
49.999649034166445,4763502.4848047085
119.99971139427689,3591108.8901418424
174.9974554414796,2954941.0334228105
1.9999998695433665,926631791.6226808
1.9599998728494217,975997220.7328365
33.99991016615126,6997821.443262813
2.2599998517672955,663757958.4334481
1.7799998805959858,1158936096.7308183
0.3899999730250251,123436941943.40256
2.43999984158,542145507.2713453
25.99994477878991,8423887.619019877
1.6399998903114699,1420873438.3763483
0.6999999528391426,21666667303.88475
1.0599999290831708,5276570917.512504
0.24999998301210286,528141722824.1014
2.5799998279423133,471802372.5737065
2.999999800184673,322043775.01662797
2.1399998595918652,767507628.6527015
3.9999997353397507,164915468.8328118
1.2799999145428764,2872321452.928147
2.75999982149014,398133456.71682817
0.9599999342471764,7346727891.079155
1.8199998818562975,1103712541.528899
7.199999538100968,49125862.36686758
0.7499999486457692,17107463302.84971
2.079999865079097,831529043.4236066
1.5599998982321126,1618828808.8956795
10.999993144566183,22782033.68109701
0.19999998605585975,804320577303.0762
1.3399999116802737,2495366566.719105
15.999982673416039,13513040.49897183
74.99682321426947,4217223.280227406
19.999970861084694,10430085.373374665
149.99802426063303,3156379.219460929
104.99815628014497,3810498.7566134767
1.1199999244325936,4406732622.372635
0.3099999786684419,290903793787.44257
1.6999998849387297,1295621162.4899335
31.999917375255972,7259543.222174252
144.99822243031457,3267775.256942066
109.9984804762287,3728205.5946694105
59.99867017490845,4682632.000388561
2.4999998365997116,507479934.095786
2.31999984904035,615998877.3191351
94.99903356060577,3969403.661908101
2.599999826190246,459400334.0406676
37.99990701192388,6298588.769075621
2.0199998663965566,903989394.608959
5.59999964431551,80274882.32816054
0.799999946057681,13703942283.52125
1.9399998738419935,1000467048.248369
274.9952818667056,2736748.672201354
7.799999443115088,42146841.539009415
0.35999997536410366,147185418463.64484
1.219999919401018,3340841180.4878454
6.399999586207359,61408022.9733241
79.99861270982178,4096345.8618176654
1.3999999068727262,2190298788.2531633
1.879999874570549,1059194538.2589164
1.659999891220184,1375800178.6905046
0.4499999693404494,86391280406.29446
2.3799998404472142,577289354.42328
1.0399999289063186,5620288320.386831
0.09999999281472473,2056370852094.6248
8.99999908038124,33227003.305546366
2.2399998493542683,679864189.6936792
2.4599998370648732,530882799.16755307
1.1799999216410715,3718021867.6599345
0.3999999728094516,116579325797.68652
1.5399998989649466,1677141779.8553345
0.14999998942058115,1234310832553.2622
2.6799998192805483,426999361.44952863
7.399999504968423,46714232.71426573
1.3599999106345244,2388167525.210925
1.4799999020593972,1868874073.2822304
4.599999702633296,122169623.43535481
2.159999857963835,749177508.344149
3.5999997679674074,209022937.5528854
2.739999822692665,403601631.9331619
6.79999957462878,55079104.003649786
0.9399999376572608,7888454280.181776
1.7999998831186943,1132616512.6842413
7.999999392923657,40352578.89846773
0.8499999440881592,11126623257.87802
2.5199998325147424,494771553.7468854
2.299999846980256,631636514.6893435
1.0999999263112776,4672094811.486066
0.32999997696965433,220430091573.01532
249.99595076937536,2802289.4172802125
1.7199998838101298,1259325387.033767
5.399999644365441,86223670.92195213
2.219999852182478,694652393.6018044
2.39999984485061,562818766.7513391
3.7999997514789357,185547704.8486058
4.799999687877025,111563623.1901838
1.5999998915733478,1516138397.6898873
6.5999995677825,57682064.80375971
1.0199999312578905,5994999387.905041
1.239999916175991,3175285899.437817
0.2999999796372894,323462718373.3082
1.4599999030965285,1941805347.3185792
2.179999858882486,731673861.1976424
0.6499999557495925,27890967457.18182
2.659999826838312,433387906.2972274
1.3799999093892834,2284507320.0222445
2.039999866810841,880635757.5362701
199.99690663380647,2923303.083825183
1.919999873122043,1024322745.0540968
17.999976716200102,11760404.937414378
299.99456730639724,2682665.2211037856
5.799999626874586,74372850.94547167
224.99659836117794,2874396.309681759
2.7999998176294802,380913941.60452586
89.99924701953195,4042593.4195644283
2.4799998353400836,517307054.1754585
0.3499999757867981,159134926870.29553
7.599999489381717,43913500.16830332
1.1599999221766129,3929775822.4152684
